platform,construct,indicator,n,plspm_weight,plspm_boot_mean,plspm_boot_se,plspm_t_stat,plspm_ci_lo,plspm_ci_hi,plspm_p_value,plspm_sig,smartpls_weight,smartpls_sig,abs_diff,sign_match,sig_match
hotel,Heuristic,rating_deviation,89505,0.9722071324462366,0.9709396616282346,0.00891742140376981,109.02334749317099,0.9532940230518955,0.9866293810016576,0.0,***,0.919,***,0.05320713244623654,1,1
hotel,Heuristic,title_length,89505,0.21451601502417755,0.21549311775236216,0.035158674095603824,6.101368169939043,0.14842055625642422,0.2834986308709125,1.0516436610430446e-09,***,0.39,***,0.17548398497582246,1,1
hotel,Heuristic,recency,89505,0.07905254890876089,0.07823811362318625,0.030397576811662066,2.6006200888497233,0.016057937405820365,0.1360759845080908,0.009305544324939019,**,0.139,***,0.059947451091239126,1,0
hotel,Systematic,depth,89505,1.0024362757822673,1.000659212970544,0.017891285212976293,56.02930498560353,0.9649592409276035,1.0343228376456228,0.0,***,1.04,***,0.037563724217732686,1,1
hotel,Systematic,breadth,89505,-0.0033740019041980274,-0.005902425021125697,0.03229482279405472,-0.10447500906613306,-0.06884818267758458,0.05631918151849153,0.9167923996089651,n.s.,0.251,***,0.254374001904198,0,0
hotel,Systematic,readability,89505,0.002469752041274774,0.0030427864684088473,0.021598571321648087,0.11434793554142907,-0.04043113042055764,0.045708152045161994,0.9089619846005212,n.s.,0.012,n.s.,0.009530247958725226,1,1
hotel,Systematic,arousal,89505,-0.03263321556560596,-0.03256600077934799,0.022036239572006403,-1.4808885816916493,-0.07464229800863698,0.01085388464494005,0.13863626622239122,n.s.,0.085,***,0.11763321556560596,0,0
